0.17431,0.21024,-0.17245,-0.0060058,0.16792,-0.17301,0.065045,0.010124,-0.074664,0.34938,-0.33863,-0.33306,0.081842,0.18205,-0.13988,-0.054729,0.19755,0.085812,0.25001,-0.16877,-0.20106,0.21373,-0.11558,0.025361,-0.093437,0.12606,-0.18289,-0.23425,0.027422,0.19111,-0.12267,0.15704,-0.24153,-0.27912,0.099163,-0.403,0.20753,-0.31565,0.10806,0.20448,-0.055357,-0.23953,0.19701,0.0062905,0.034372,-0.30301,0.31703,0.34287,-0.15697,-0.21257,-0.1466,-0.11919,-0.18961,-0.26507,-0.15065,-0.12482,-0.26246,-0.054104,0.10679,0.28977
-0.064871,0.17263,-0.015449,0.26668,0.1318,0.25197,-0.081695,-0.031495,0.10952,-0.18116,-0.43815,0.038197,0.39512,0.29987,0.2642,0.36445,0.32567,-0.1166,0.15282,-0.12613,-0.47804,0.25941,-0.034774,0.36861,0.27529,0.13148,-0.31778,0.098622,0.085942,-0.007792,0.061111,0.0705,0.097465,0.049337,-0.11509,0.030817,-0.11347,0.35146,-0.35,0.18594,0.37764,0.14495,0.39846,-0.22041,0.36389,0.45894,0.059685,0.23404,0.20078,0.3068,0.21919,0.052023,-0.20592,-0.2065,-0.29176,0.16935,0.037785,-0.18779,0.35614,0.17245
0.41896,0.10436,-0.06918,0.22728,-0.27933,0.14122,-0.25831,0.030946,0.11685,-0.33108,-0.0031578,-0.18459,-0.021272,-0.14395,-0.2287,0.1036,-0.019854,0.21977,0.23631,-0.059655,-0.26522,0.049957,0.025966,-0.39411,0.11269,0.020737,-0.09328,0.28476,0.29543,0.034518,-0.35659,-0.16615,-0.27128,-0.18377,0.28055,-0.42052,0.27938,0.066751,0.1056,-0.15972,0.20783,-0.060238,0.27694,-0.030127,-0.30825,-0.14152,0.15191,-0.05631,0.11227,-0.050581,0.20408,-0.019544,-0.21038,-0.24078,-0.29242,0.204,-0.23662,-0.19596,0.24347,0.071111
-0.16903,0.075927,0.10009,-0.27768,-0.13116,-0.29501,-0.14133,-0.31672,-0.30662,-0.10154,0.16831,0.17366,-0.23182,-0.11345,0.19712,0.12268,-0.16343,-0.31924,-0.29264,0.33768,-0.23821,-0.096798,-0.2639,0.091046,0.26842,0.17627,0.009203,0.3011,0.17669,0.16871,-0.18404,-0.18085,-0.069707,-0.2771,0.0064616,-0.15844,0.068424,-0.038623,-0.32716,0.10545,-0.16809,-0.25022,0.092659,-0.081551,0.18624,0.234,0.086763,0.092592,-0.17611,-0.20403,-0.18522,-0.16151,-0.21656,0.054313,0.17831,0.21998,-0.22488,-0.022482,-0.22595,-0.30473
0.53028,-0.15777,-0.18532,0.073451,-0.10769,0.12532,0.32441,0.020928,0.20864,-0.20109,0.1793,0.13035,0.23666,0.14471,0.21491,-0.31572,0.095997,-0.12197,0.17272,0.25459,-0.21089,0.034031,0.2068,-0.23153,0.16504,0.067683,-0.12578,0.24513,0.20225,-0.090404,0.32863,0.083223,-0.13341,-0.044561,0.13771,0.20513,0.19268,0.12917,0.045534,-0.022804,0.1477,0.16884,0.31287,-0.36541,0.21346,0.093085,-0.12266,-0.071134,0.17731,0.14873,-0.14296,-0.36311,-0.092795,-0.28666,0.19559,0.15809,-0.10364,-0.12899,0.13736,0.094818
-0.15203,0.082095,-0.22173,-0.11079,0.2491,0.29654,-0.29927,0.10387,0.083744,0.2165,0.071587,0.19668,0.032375,0.12236,0.35391,-0.24946,0.20308,0.08727,-0.086668,-0.24077,-0.3146,-0.058611,0.25604,0.23141,-0.1629,-0.10972,-0.19094,0.030998,0.083537,0.23519,-0.10227,-0.064177,0.14151,-0.14265,-0.091022,0.019891,-0.10438,0.3258,-0.22011,-0.17467,-0.25099,-0.14096,-0.0027751,-0.13958,-0.10744,0.032413,-0.17178,0.11962,0.26553,0.16214,0.29677,0.3709,-0.17231,0.27634,-0.24379,-0.10893,-0.11599,0.096633,-0.076725,-0.454
0.069714,-0.062582,0.15403,-0.0030402,0.0035911,-0.085781,-0.21505,-0.07727,0.17524,0.17501,-0.051431,-0.15043,-0.32938,0.17997,-0.30001,-0.073624,0.2483,-0.33238,0.36267,-0.30051,-0.10214,-0.069465,-0.075149,-0.084099,-0.22318,-0.13695,-0.01222,-0.1785,0.16663,0.16268,-0.38477,-0.090951,0.090857,0.35842,-0.041618,0.12908,0.3195,0.092085,-0.2612,0.042102,0.29874,0.002075,0.099065,0.30379,0.11915,-0.34065,-0.28895,-0.27727,0.17121,-0.038942,-0.26877,-0.0053684,0.013138,0.3685,-0.027385,0.059685,-0.22061,-0.30246,0.034348,-0.040097
-0.33679,0.24692,0.28589,-0.03805,0.20635,0.13332,-0.19506,-0.13812,0.18981,0.12309,0.30156,-0.28312,-0.28193,-0.21228,-0.15882,-0.10576,-0.19839,0.14678,0.10895,0.044286,-0.078581,0.2414,-0.30113,0.11105,0.27363,0.28305,0.050827,0.25259,0.14339,-0.14148,-0.14223,0.04391,-0.22752,-0.2265,0.24355,0.20896,-0.29857,0.3005,-0.04993,-0.34748,-0.016576,-0.14299,-0.17245,-0.18573,-0.084032,-0.13471,0.32066,-0.12452,-0.1121,0.1268,-0.25641,0.14084,0.27102,0.068298,0.17107,0.0012907,-0.12958,-0.21864,-0.083591,0.26481
-0.31635,0.28174,0.30629,0.14256,-0.18509,-0.21469,-0.15381,-0.031224,0.12958,-0.095935,-0.36609,0.2055,-0.12487,-0.26376,-0.15524,-0.17609,0.25821,0.028828,0.34804,-0.19688,-0.14454,0.11196,0.27728,0.24672,-0.3211,-0.067695,-0.033324,0.029564,0.011886,0.049628,0.16617,-0.11614,-0.18699,0.12601,-0.018833,0.031203,0.1153,-0.35197,0.27176,0.040702,-0.010633,-0.21862,0.18305,0.060564,0.32772,-0.18131,-0.33287,-0.2282,0.27123,-0.067587,-0.12552,-0.12085,-0.21792,0.023821,0.38052,-0.069493,-0.053139,-0.24762,0.19907,-0.2565
-0.093899,-0.31026,0.012773,0.046133,0.37341,0.043736,-0.36311,-0.27991,0.046068,-0.32204,-0.10768,0.28644,-0.25505,-0.15479,0.17488,0.29754,0.030856,-0.16281,0.001578,0.48456,-0.2431,-0.027644,0.084962,-0.24233,0.072606,0.096741,0.042142,-0.067436,-0.12335,-0.11293,-0.15843,0.10739,0.2772,-0.25669,0.05967,-0.013458,-0.2296,-0.46006,0.1371,-0.024956,-0.17725,-0.12237,-0.28776,-0.055001,-0.12029,0.070237,-0.065217,0.10979,0.40033,0.19422,0.19364,0.12595,-0.30208,0.062887,-0.00058109,-0.31272,0.19167,0.27732,0.42334,0.25823
0.33093,-0.059881,-0.10548,0.10447,0.35168,0.28332,-0.21152,0.044964,0.56919,0.089431,-0.013404,0.26094,0.3576,-0.38217,-0.25527,0.37201,-0.2035,0.19069,0.44487,0.36865,0.30631,0.0024981,0.28544,0.036344,0.16673,-0.30909,-0.20656,0.16699,0.2333,0.061542,0.28193,0.033524,0.16018,-0.09314,0.18786,-0.067368,-0.099403,0.17423,-0.30217,-0.14963,0.11229,0.11579,0.2945,-0.25565,0.28514,-0.35843,-0.011244,-0.10268,-0.29764,-0.52782,-0.58613,0.2052,0.35007,-0.14187,0.31996,0.32943,-0.041366,0.037371,0.27843,0.24687
-0.27523,-0.25493,-0.034345,0.11107,0.099654,-0.26323,0.27753,-0.16406,0.15734,-0.35215,-0.068614,-0.16928,0.062716,0.26897,0.17752,-0.033362,-0.033537,-0.26405,0.014364,-0.33915,0.23016,-0.23544,0.16495,0.24589,-0.32987,0.02139,0.17712,0.026292,0.16206,-0.12599,-0.26911,-0.22258,-0.096195,0.21258,0.033132,-0.19255,-0.028494,0.21717,0.13413,-0.13124,-0.035087,0.037919,-0.21752,-0.082602,-0.25158,-0.19404,-0.083252,0.34587,-0.37242,-0.123,0.2123,0.24584,-0.26637,-0.2952,-0.14438,0.39134,-0.049155,-0.34243,-0.097117,-0.0082365
0.22061,0.47276,0.10423,-0.26291,-0.10897,-0.098706,0.28185,0.015018,-0.2185,-0.16909,0.12498,0.30516,-0.26247,0.1859,0.08145,0.24998,0.37674,0.41291,0.32789,0.25298,0.17282,0.16258,0.319,-0.089296,-0.10123,0.14132,-0.062805,-0.35116,-0.18517,-0.17203,0.0004905,0.11093,-0.055384,0.19745,-0.027507,0.41347,-0.21276,0.15196,0.21053,-0.26639,0.33153,-0.070229,-0.18052,0.017546,-0.38251,0.2133,-0.11057,-0.12962,-0.027019,-0.15652,0.19569,-0.10424,-0.0053628,-0.24615,0.2503,-0.21175,0.43018,0.055847,0.1724,-0.045554
0.29762,0.11788,0.11508,0.33466,0.16037,-0.47335,0.11385,0.096345,-0.058814,0.17479,-0.1497,-0.1089,-0.029045,0.15994,-0.16216,0.33214,-0.18379,-0.031608,0.11374,0.048175,-0.20712,0.24936,-0.085752,-0.025618,-0.26105,-0.40974,-0.017195,0.2383,-0.080459,-0.24874,-0.007044,0.31034,-0.024628,-0.25747,-0.044971,0.30895,0.021671,-0.36778,0.0598,0.033998,0.13131,-0.2474,-0.023753,-0.20768,0.023707,-0.10023,-0.078038,0.43137,0.046858,-0.33159,-0.017182,-0.16504,0.24363,-0.17764,-0.32544,0.10203,-0.48308,0.11735,-0.21741,0.01129
0.24803,0.18007,-0.21133,-0.34858,0.11748,-0.44399,-0.016104,0.15841,-0.26198,0.32169,0.37196,0.50351,-0.12675,-0.01002,0.21972,0.2074,-0.14906,0.10998,0.21328,0.21041,-0.21964,-0.10604,-0.32238,-0.16049,0.22961,0.082428,0.34775,-0.20558,0.23065,-0.41897,0.010649,0.18059,-0.0085921,0.14222,-0.18915,0.4271,0.070293,-0.028516,-0.086813,0.32419,-0.15242,0.056549,0.068657,0.1508,-0.18415,0.14291,-0.14313,-0.44082,0.0098573,0.18523,-0.36883,-0.069371,0.18215,-0.35553,0.08822,0.034636,-0.080746,-0.10192,-0.00088334,0.15971
0.39087,-0.077259,-0.3035,-0.26766,-0.039246,-0.11861,0.27745,-0.17078,-0.18794,-0.0084273,-0.052111,-0.32957,-0.30226,-0.40909,-0.25965,-0.40656,0.06122,-0.034946,0.30153,0.16582,-0.20965,0.37382,-0.12497,-0.31475,0.12756,-0.2051,-0.14812,0.109,0.32001,-0.289,0.065008,-0.019633,-0.20228,-0.039772,0.15598,0.19603,0.0030201,0.065506,0.16335,0.16514,0.26901,0.19182,-0.28682,0.12398,-0.059459,-0.34127,-0.24741,-0.15783,-0.44294,0.173,0.22356,-0.3263,0.089165,-0.0020922,-0.18002,-0.25378,0.12771,-0.22031,-0.053684,-0.14166
-0.097956,0.15387,0.22703,-0.13853,-0.032913,0.5981,-0.00085984,-0.12815,0.2218,0.36368,-0.28738,-0.034966,0.36639,0.35946,-0.18786,0.11704,-0.50627,-0.2107,-0.017872,-0.37282,-0.13563,-0.23188,0.26645,0.11536,-0.32084,-0.16717,0.22181,0.3728,-0.00079188,0.025405,0.077657,0.19245,0.16153,-0.24043,-0.14462,0.16724,0.24301,0.19494,-0.2023,0.3485,-0.076132,0.36136,0.11107,-0.27188,0.12959,0.37539,-0.40992,-0.17929,0.017695,-0.038938,0.038905,-0.36193,0.064771,0.39742,-0.33194,-0.54701,0.32736,-0.013347,0.023352,0.07202
-0.46973,-0.17902,-0.2348,0.35731,-0.13186,0.1734,0.08447,-0.28871,0.31334,0.11,-0.39151,0.021652,0.20321,-0.34403,-0.36663,-0.045382,0.25175,0.085646,0.11748,0.054578,0.040003,0.048446,0.085931,-0.43249,-0.5968,0.24012,-0.23678,0.48507,-0.15023,0.31284,-0.095309,-0.052652,0.4201,-0.20749,-0.11408,0.55684,0.28811,-0.37046,-0.26327,0.12514,0.22603,0.085566,-0.11988,0.23479,0.08662,-0.24598,0.21784,-0.068831,0.080857,-0.31751,-0.5168,-0.076289,0.17386,-0.37394,0.18995,-0.066709,0.22537,-0.34844,-0.25308,-0.052989
0.14154,0.12265,-0.073975,-0.089172,-0.03035,-0.088372,0.18263,0.24505,0.079933,-0.083044,0.27614,0.059809,-0.082493,-0.26261,0.13592,-0.28863,0.18694,-0.31775,-0.018748,-0.20818,0.17683,0.0067937,0.17506,0.17405,-0.12009,-0.047013,-0.30969,0.083911,0.32883,0.082039,-0.095386,-0.22799,0.087749,-0.32402,0.22818,0.24637,0.18475,0.14308,-0.35909,-0.22911,0.3047,-0.093927,0.026098,0.091367,0.26458,-0.2636,-0.20471,0.13796,0.26981,0.090301,-0.21848,0.10298,0.062897,-0.061879,0.35167,-0.11282,0.36792,-0.19891,0.20768,-0.18048
0.21626,0.10461,0.040052,-0.042862,0.13478,0.32036,0.32817,-0.0069058,-0.22586,0.23676,0.11249,0.2291,-0.1175,-0.36457,-0.23263,-0.10837,-0.15621,0.39486,-0.31781,-0.11658,0.098064,-0.017578,0.26114,-0.18977,-0.10646,0.14474,-0.23591,0.022844,0.08534,0.0049679,0.086697,-0.028089,0.057531,0.35867,-0.16499,-0.12096,-0.11702,0.13217,-0.039745,0.036899,0.033795,0.18674,-0.13268,0.0093301,-0.02695,0.36235,-0.24123,-0.084081,-0.38174,0.38041,0.008287,-0.32132,-0.18294,0.24103,-0.28279,0.035086,-0.22792,-0.115,0.23286,-0.33207
