-1.4729
-1.539
-1.4192
-1.4699
-1.4772
-1.6295
1.5001
-1.4266
1.4142
-1.4125
-1.3774
-1.3518
-1.4577
-1.3233
1.2919
-1.3667
-1.326
1.2888
-1.2909
1.2063
-1.08
-1.2422
-1.2966
-1.1972
1.369
1.186
-1.1331
1.2721
-1.0469
1.0755
1.0995
-1.0552
1.1085
-1.0275
-1.0169
-1.0189
1.0374
-1.0365
-0.95521
-0.82626
-0.89868
0.96375
0.80196
-0.85755
0.83905
-0.77633
-0.88654
-0.97097
0.75641
-0.79235
-0.72871
-0.72296
0.75726
-0.72604
0.66772
-0.84185
-0.60568
0.65129
-0.59615
0.60967
-0.61662
0.70011
0.59871
-0.49486
-0.5536
0.60987
-0.52721
0.6436
-0.51574
-0.47147
0.51461
-0.35472
0.4942
0.36226
-0.44966
0.54467
0.20486
0.3186
0.43007
0.30837
0.36734
0.20995
0.26812
-0.25959
0.1646
0.073032
-0.16972
-0.38185
-0.17204
0.20314
0.043965
-0.10134
-0.24274
0.11878
0.1189
-0.017879
0.085226
0.0077886
-0.043853
0.029283
0.011745
0.090242
0.0278
-0.030737
-0.071396
-0.18742
0.13342
-0.072647
-0.14278
0.021324
0.10906
-0.06677
-0.21506
0.21667
0.38073
-0.3314
-0.26527
0.22609
0.31364
-0.32915
-0.28388
-0.47176
0.53707
-0.38676
0.40077
0.33592
0.43682
-0.53907
0.4728
-0.37338
0.53237
-0.50435
-0.47183
-0.57444
-0.51203
-0.59945
0.58908
-0.56518
-0.75723
0.47622
-0.62589
0.65278
0.75739
0.7264
-0.83889
0.69642
-0.60987
0.70585
-0.72826
0.82123
0.72888
-0.76023
-0.77707
0.9383
0.84511
0.89074
0.88941
-0.93402
-0.89253
-0.95572
-0.96784
0.84896
0.98476
-1.0606
0.83403
0.95606
-1.0396
-1.0469
-0.93789
1.1427
0.93097
-1.2088
-1.0633
1.206
-1.1314
1.1731
-1.1984
1.1626
1.2109
-1.2807
-1.2552
1.3654
-1.3124
-1.2275
1.1947
-1.3991
1.2896
-1.3915
-1.3707
-1.3842
1.3511
1.2928
-1.4554
1.3566
-1.4116
-1.4514
-1.4662
1.458
-1.5386
-1.5703
