0.23992,-0.09175,0.29491,-0.10483,-0.20284,-0.30533,0.32914,-0.033357,0.090406,-0.075279,-0.26752,-0.20146,-0.19128,-0.029594,0.1941,-0.010277,0.13061,0.048255,0.080193,-0.27017,-0.077492,0.15429,-0.19606,0.32785,0.26818,0.38729,0.015735,-0.31933,-0.2303,-0.062463,0.022347,-0.10661,-0.20696,0.10608,0.19983,0.29797,-0.19485,-0.2345,-0.3189,0.16026,0.0035274,-0.18087,0.11031,-0.12251,0.003557,0.034078,-0.28961,0.27345,-0.33107,0.32216,-0.15894,0.24211,-0.18523,-0.16344,0.30947,-0.18623,-0.14184,0.25136,-0.16206,-0.15138
-0.052587,0.14721,0.20305,-0.2061,0.3391,-0.14508,0.0099022,-0.23605,-0.29798,0.31965,0.19558,0.033563,-0.20407,-0.17515,0.2448,0.12137,-0.1492,-0.11711,-0.1224,-0.064341,0.13364,0.34337,-0.23575,0.029832,-0.015876,0.33364,-0.21972,-0.12592,-0.25201,0.15458,0.10034,0.27255,0.048816,0.1879,-0.066806,0.0059551,0.18056,-0.020645,-0.04244,-0.27426,-0.25876,0.18963,-0.15359,-0.056473,0.042765,0.081178,0.3294,0.26261,0.12301,0.057504,0.31431,0.23478,0.018613,0.336,0.19317,0.35153,0.14203,0.017169,-0.28877,-0.31224
0.33949,-0.25261,0.1018,-0.17929,-0.32403,-0.059078,-0.0043477,0.11838,-0.091765,-0.30123,-0.16829,-0.36293,0.28642,0.18043,-0.24262,0.053034,-0.27071,-0.063666,-0.27314,-0.21933,-0.0038647,-0.31988,0.26544,0.10294,-0.073836,0.11738,-0.35114,-0.19931,-0.18447,0.22535,-0.010287,-0.224,0.2397,0.17625,-0.16596,0.1079,-0.10563,0.22356,-0.21048,0.088477,-0.063318,0.10646,0.069653,0.095266,-0.27343,0.099815,0.2333,0.031602,0.28745,0.26276,-0.25982,-0.11384,-0.32379,0.30533,0.12451,0.090396,-0.1869,0.21999,0.28512,0.17572
0.024723,-0.015006,-0.16413,-0.18186,-0.13108,0.12107,0.069075,0.29564,0.14111,-0.014522,-0.22041,0.054897,-0.18835,0.25458,0.21808,0.089885,-0.17887,0.035194,0.2226,-0.35543,-0.0051656,0.29027,0.19939,0.0079308,-0.10866,0.20034,-0.016553,0.02087,0.38894,-0.094409,0.20888,0.19145,0.098685,-0.28681,-0.31403,0.22591,-0.054708,0.21774,0.10713,0.030515,-0.055881,0.33537,-0.040689,0.42784,0.03411,0.20101,0.31249,0.036913,-0.31467,-0.0841,0.43688,-0.32448,-0.25261,0.13439,0.075144,0.0056316,-0.14786,-0.096548,-0.22555,-0.28757
-0.11402,0.25774,0.022783,0.20323,-0.25922,-0.2727,-0.078731,-0.27466,-0.029475,-0.060739,-0.068639,0.18049,0.41925,-0.012204,0.25203,0.29854,0.24583,0.37151,-0.053354,-0.061612,-0.041072,0.052089,-0.29787,-0.4451,0.40645,0.19139,-0.056732,-0.30574,0.12379,-0.038829,-0.24916,-0.3521,0.0747,0.098843,-0.056883,-0.1929,0.029637,-0.12282,0.24208,0.22857,-0.056982,-0.027434,-0.0017133,-0.11448,-0.16727,0.44361,-0.35393,-0.034619,0.11784,-0.05258,0.15824,-0.15287,0.077984,0.12728,0.32133,-0.08268,-0.012968,-0.54964,0.11522,0.10697
-0.15736,0.093364,-0.12784,0.25778,0.35328,0.079415,-0.052017,0.043656,0.052022,0.3063,0.14797,0.15199,0.30624,0.17472,0.22671,0.19282,0.3844,-0.0073129,0.15648,-0.31328,0.31596,-0.085428,0.13413,0.18136,0.046425,-0.099063,-0.1263,-0.018447,0.27482,0.29147,0.017058,-0.28379,-0.093666,-0.2324,-0.31276,0.16873,0.2758,-0.12233,-0.34132,0.092759,0.36788,0.32089,0.17727,0.043597,-0.082488,-0.22545,-0.11477,0.27391,0.26717,-0.34573,-0.04844,-0.31446,-0.054114,0.31527,0.35293,-0.059478,-0.062843,0.021021,-0.1804,0.011397
0.12677,0.18479,0.083643,-0.11878,-0.20267,-0.20162,0.12137,-0.010191,0.14908,0.1653,0.47683,-0.08328,0.15452,-0.22946,0.078736,0.19151,-0.046012,-0.21574,0.1002,-0.18024,0.10416,-0.062081,0.35193,-0.013357,0.22346,0.27347,-0.18922,0.20325,0.008571,0.040317,0.19846,-0.23371,0.38941,-0.077966,0.10377,-0.064076,0.17995,-0.19962,-0.041491,-0.03059,-0.21249,0.38993,0.074003,-0.25599,-0.04293,-0.19012,0.11404,0.3481,-0.036034,-0.18387,-0.1967,-0.043098,-0.36545,0.18914,0.071824,-0.167,-0.25735,0.14713,0.183,0.069181
-0.49415,-0.11872,-0.35346,0.0058933,-0.25453,0.099511,-0.3321,0.012725,-0.041138,0.34317,0.022716,-0.26994,-0.45698,0.27509,-0.11794,-0.034672,0.087907,-0.21641,0.047388,-0.291,-0.02056,0.22056,-0.18074,0.029349,-0.38167,0.1744,-0.2097,0.097995,0.053253,-0.054656,0.40572,-0.17564,-0.28281,0.022837,-0.065478,-0.33626,-0.27904,-0.29921,0.21036,0.14006,-0.019723,-0.13749,-0.21927,-0.36374,0.1665,0.33501,-0.15025,0.11089,0.1274,-0.23355,0.2145,0.18459,0.23859,0.41037,-0.14698,-0.29791,-0.1702,0.10439,-0.059153,-0.23478
-0.16594,-0.26208,-0.18607,0.34881,0.033536,0.20442,-0.2826,-0.14301,-0.12749,-0.20936,-0.20069,0.024727,-0.23562,-0.1063,0.19161,0.079245,-0.057924,-0.081351,0.069545,0.18387,0.12954,-0.13004,0.21805,-0.029174,0.0060011,0.2175,0.3482,0.11519,-0.060046,0.21991,-0.32122,-0.12676,-0.23727,-0.27021,0.25036,-0.26463,-0.28088,0.11877,0.33677,0.16871,-0.023139,0.1174,-0.013363,0.17137,-0.20036,0.15123,0.2289,-0.00051987,-0.37532,-0.058657,-0.067348,0.27542,0.21619,0.17803,-0.13835,0.10753,-0.30953,0.27283,-0.18764,0.14772
-0.2416,0.34843,-0.11088,0.32474,-0.27117,0.15417,0.35051,0.093356,0.19217,0.046039,0.0098037,0.24815,-0.25529,0.31115,-0.017177,0.11985,-0.32167,-0.30157,-0.064052,0.11019,0.2074,-0.32443,-0.12376,-0.26387,-0.14254,-0.18999,-0.13526,0.15242,-0.14364,0.2424,0.0004282,-0.22942,0.11494,0.21174,-0.26619,0.28627,-0.00050762,0.091281,-0.26241,0.070693,-0.32938,0.21258,0.27151,-0.29096,-0.30711,-0.069277,0.17543,0.011933,-0.15897,-0.23358,0.13175,0.10056,-0.046037,-0.23785,-0.31665,0.019497,-0.33815,0.046013,0.035906,0.021026
-0.33498,0.17474,0.14193,-0.083615,0.063315,0.32594,0.023807,0.044573,-0.166,-0.27675,-0.027574,-0.18901,0.1625,0.28359,0.39279,-0.26361,-0.10508,0.11765,0.19544,0.092691,0.31848,-0.23765,0.043498,-0.25324,-0.19356,-0.13465,-0.037969,-0.32101,-0.050211,0.19412,-0.4356,0.30837,0.12347,-0.20378,-0.13568,0.092515,0.0032509,-0.0071069,-0.092059,-0.14928,-0.4364,-0.23503,0.061803,-0.16558,-0.16008,0.32209,0.22939,-0.023646,0.042436,0.0026595,-0.023847,0.13403,0.0088885,-0.34689,0.046133,0.329,0.33719,-0.19633,-0.0092781,0.52699
